business_id,name,rating,review_count,overall_sentiment_vader,instructor_sentiment_vader,cleanliness_sentiment_vader,intensity_sentiment_vader,vibe_sentiment_vader,customer_service_sentiment_vader,space_equipment_sentiment_vader,parking_sentiment_vader,price_sentiment_vader,variety_sentiment_vader,crowdedness_sentiment_vader,music_sentiment_vader,city,address,latitude,longitude,google_place_id,google_rating,google_user_ratings_total
Gq_T0Atg9haXllJwhkcffw,Bodyline Pilates Fitness,4.7,159,0.4454615384615384,0.781725,0.81855,0.7089,0.9282,0.9892,0.9892,0.7089,0.9892,0.0386,0.9892,0.9892,Beverly Hills,9171 Wilshire Blvd,34.0673839,-118.391745,ChIJI_aerFm5woAR5eelcj9RdJ8,4.8,34
gi-iF9vQGnHWor8xFtRKTw,House of Core,4.5,8,0.4280368421052631,0.6215,0.8105666666666668,0.9771,0.7076,0.7783,0.7501666666666665,0.9771,0.9771,0.7076,0.9771,0.7783,Los Angeles,131 S Barrington Pl,34.0664,-118.46933,ChIJucjKb3i9woARxQ0dGckwxec,4.7,37
K39vNoyBMd_e9K2J9zQIzg,A & M Fitness,5.0,11,0.218925,0.39,0.4796,-0.3412,0.4796,0.4796,0.4796,0.4796,0.4796,0.4796,0.4796,0.4796,Los Angeles,6416 Goodland Ave,34.1874092,-118.4114269,ChIJT2tqhzSxGUARi2fHQVxJJas,5,9
bVIXxHL4BTyBLNEe6pOXQA,Mighty Pilates,5.0,3,0.3717625,0.9601,0.9601,0.802,0.9601,0.9601,0.401,0.0,0.9601,0.802,0.9601,0.9601,Culver City,3830 Main St,34.025001,-118.39439,ChIJJ_PkfJO7woAR4-QNHjAPPdo,5,4
XowuvKeVfy-MH8ImiEUTQQ,In & Up Pilates,4.8,28,0.1366888888888889,0.0,0.8877,0.8877,0.8877,0.7906,0.8877,0.1806,0.8877,0.1806,0.8877,0.8877,Los Angeles,3191 Casitas Ave,34.11459,-118.24972,ChIJaZVyz8vAwoAR7FGC05WaLPE,5,1
4kNJCscVHl3JC6AaYNT_Hw,Piyoda Flow,5.0,12,0.3409809523809524,0.6249,0.9735,0.6423,0.9735,0.765,0.0,0.7783,0.9735,0.0,0.9735,0.9735,Los Angeles,2803 Crenshaw Blvd,34.03080025922659,-118.33562633994188,ChIJKZIUCHe5woARe_RQByzRNkI,5,20
abUkcq_8EeyhbbrIIX4ERg,Pilatesmith,4.7,224,0.4224846153846153,0.6875,0.8357,0.3919,0.8357,0.82665,0.80105,0.8328,0.8328,0.4955333333333334,0.3919,0.8328,Santa Monica,2110 Main St,34.0059,-118.48813,ChIJa6l-JHClwoARpsMWfpoLv2I,4.9,352
usRPm-FD_4QYcaV4oWFwJA,G:50,4.4,68,0.3404391304347826,0.31245,0.9756,0.3704666666666667,0.9756,0.9756,0.6249,0.60975,0.9756,0.1255333333333333,0.743,0.3818,Los Angeles,138 S Robertson Blvd,34.06790304891634,-118.38343547430053,ChIJtyV0vxO_woARSXdaFfm9zoA,4.9,89
BxPlOs1k89qZYZjf5fxiMA,LA Pilates,3.9,61,0.2802526315789473,0.6808,0.8154,-0.3412,0.899,0.33905,-0.1877,0.34,0.899,0.3612,0.6808,0.899,Downey,10411 Lakewood Blvd,33.94434367,-118.11912183,ChIJ7Q-tKS7NwoARbdBe6t8738I,4.3,19
enzZH0axUbNLY3V0yNbBpA,Strong Body Pilates,4.8,25,-0.0461294117647058,-0.2046333333333333,-0.6717,-0.6717,-0.6717,-0.7511,0.0,-0.6717,-0.6717,0.0,-0.6717,-0.6717,Toluca Lake,10660 Riverside Dr,34.1518621,-118.3636479,ChIJQeJ4x4q9woAR8ezwwItnN4g,5,22
lfZoPSVYOJ4dj7itjOITaA,WundaBar Pilates,4.6,109,0.4100388888888889,0.4972333333333333,0.7150333333333334,0.9834,0.9058,0.88415,0.4019,0.9834,0.9834,0.8765,0.9834,0.9834,Studio City,12416 Ventura Blvd,34.1424965,-118.4036063,ChIJZ3Fpjvq9woAR5-zNFwnIta4,5,39
IRLaZqzw8qEPHZ4INDQiJw,Fit & Bendy,5.0,46,0.3544714285714285,0.0,0.9778,0.6249,0.9778,0.4404,0.9778,0.6249,0.9778,0.4206,0.9778,0.9778,Los Angeles,,34.07931143440255,-118.2629449496524,,,
fRllwaSZJ4ZhXvmPkeN-Xg,Phitosophy,4.9,69,0.3894999999999999,0.5064,0.7783,0.3708,0.5353666666666667,0.4506333333333333,0.9765,0.8919,0.9765,0.457,0.9765,0.9765,Burbank,127 N San Fernando Blvd,34.18109,-118.30956,ChIJ7VKd7FCVwoAR8Jpf3agBE00,4.3,22
5kVEgIzGRBQScDapWAAnJw,My Pilates Body,5.0,23,0.21905625,0.5057333333333333,0.4522,0.9661,0.9313,0.9661,0.9313,0.9313,0.9661,0.0,0.9661,0.9661,Los Angeles,8242 W 3rd St,34.072328,-118.369392,ChIJXb5iADa5woARSSA7KTgax3c,5,3
efPmi_XMfEipnPxoxTB3UQ,Studio Elevate ,5.0,8,0.4028434782608695,0.298575,0.6113,0.6597,0.78875,0.72805,0.6877,0.9548,0.9548,0.9178,0.9548,0.19,Santa Monica,2114 Wilshire Blvd,34.032291945104035,-118.48180753232757,ChIJ5QslJhO7woARn3bh46g0i9c,5,20
ihkETHxw7_lVWKtd0ND19Q,Balanced Energy Studios,4.9,39,0.4668611111111111,0.8013,0.6249,0.5994,0.5326500000000001,0.8126,0.9633,0.9633,0.9633,0.6714333333333334,0.9633,0.6249,Whittier,15334 Whittier Blvd,33.9458227,-118.00018899325497,ChIJr3CN0ZXUwoARqLKyyZlfEKw,5,11
Oxfixs8YTLHWK1gmANB7CQ,Boheme Yoga,4.6,104,0.2566823529411765,0.64425,0.9518,0.9518,0.9518,0.4215,0.9518,0.9518,0.9518,0.63025,0.9518,0.9518,Los Angeles,731 S Spring St,34.0439491271973,-118.253318786621,ChIJ_UuUrMrHwoARMLo7OZ1HxJw,4.6,45
pt0OEyuCI24ZxVHpGNXyKw,Intelligent Strength,4.6,22,0.1606294117647059,0.0683,0.2732,0.771,0.771,0.771,0.6369,0.771,0.3919,0.771,0.771,0.771,Los Angeles,616 S Westmoreland Ave,34.06289,-118.28824,ChIJcyKwpiHHwoARA7sSt20IdS4,,
n91js-3NFuTjkC_YPiw03w,Village Pilates,0.0,0,,,,,,,,,,,,,Los Angeles,5829 Franklin Ave,34.105750762968995,-118.31666435767237,ChIJI4FR6Wa5woAR__PU0RbB900,4.9,57
xznkZB6LEGTf3wDW7tDkKA,Ready Sweat Go,5.0,33,0.197778947368421,0.1909,0.9467,0.9467,0.9467,0.9467,0.0,0.9467,0.0,0.1755666666666666,0.9467,0.9467,Monrovia,945 W Foothill Blvd,34.1512449,-118.0202684,ChIJ81alXuLbwoARW6Z4vrMMqcs,5,11
dP01XxboaoPHkPNDLabv-A,Mind-Body Fitness Pilates Studio,4.6,45,0.3017666666666667,0.140075,0.7783,-0.2185,-0.2185,-0.2185,0.0,0.0,-0.2185,0.1531,-0.2185,-0.2185,Los Angeles,2018 Griffith Park Blvd,34.09775267471568,-118.2732166,ChIJNX-dIbDAwoAR1rMgtBwTR2g,5,7
6egmRo2_px_eW66zIbIhmA,Pure Yoga and Pilates,4.6,10,0.380235294117647,0.6249,0.765,0.1112333333333333,0.7546,0.5176,0.7964,0.7546,0.7546,0.2732,0.7546,0.7546,Temple City,5570 Rosemead Blvd,34.10109900542194,-118.07308203519364,ChIJGWMLZCHbwoARODzN8bDzAd8,5,2
bPcQfBVmBsifHeAYmhwzng,Solidcore,4.8,6,0.3489142857142858,0.5574,0.6705,0.8922,0.7184,0.5684750000000001,0.3478666666666667,0.6398666666666667,0.8922,0.0595,0.8922,0.76785,Los Angeles,12101 Olympic Blvd,34.032242,-118.453789,ChIJexv6rP6_woARhzD_McN74po,4.2,20
dEK3r23XYoy_pQMeliQTkA,Melrose Pilates,4.5,33,0.2524090909090909,0.44065,0.70935,0.4641,0.4641,0.4641,-0.1027,0.5106,0.7184,0.31245,0.4641,0.4641,West Hollywood,7901 Melrose Ave,34.083998,-118.361751,ChIJ6c6T1Ji_woARSS5c6wSVclM,4.8,54
ohYUbqfLtX87a8Byf0msUw,Rise Up Studios,5.0,7,0.2754999999999999,0.5561333333333334,0.9612,0.4233,0.1806,0.9612,0.0,0.7845,0.9612,0.4339666666666666,0.9612,0.9612,Los Angeles,16545 Ventura Blvd,34.15785,-118.49356,ChIJgY7tSl-ZwoAR6WSdgNwDdUM,5,58
BDs-Y__Hv5yUxOQNaxiGew,Westwood Pilates,5.0,17,0.3575941176470588,0.4500666666666666,0.8555,0.9502,0.9502,0.8555,0.9502,0.9502,0.9502,0.9502,0.5719,0.9502,Los Angeles,2076 Westwood Blvd,34.0456276,-118.4330292,ChIJu6X2Wpm7woARJeRZ57tEMtY,5,9
XjakS-GsXBG9F-uKTlT0hg,Solidcore,4.4,29,0.1886882352941176,0.0,0.7564,-0.4777,0.7564,0.7564,0.4404,-0.4458,0.7564,0.7564,0.7564,0.7564,Pasadena,127 N Fair Oaks Ave,34.1483327992205,-118.1508447,ChIJX4mT_0LDwoARSgHh0jAQoR0,4.1,20
Ys9YeZVT9gHCBbEiLpCgzA,Hunt Pilates,4.3,117,0.3390250000000001,0.5525833333333333,0.6808,0.9794,0.9794,0.9794,0.6808,0.9794,0.9794,0.0,0.9794,0.9794,Sherman Oaks,4526 Sherman Oaks Ave,34.1530055,-118.4689979,ChIJT-CmneyXwoARtvxAO8Q3Y2c,5,8
tnLYiOF4zxB5zZLo3rQSXw,Movement Studio LA,4.9,17,0.2440384615384615,0.5859,-0.4215,-0.4215,-0.4215,-0.4215,-0.4215,-0.4215,-0.4215,0.0353,-0.4215,-0.4215,Los Angeles,,34.06484,-118.34989,ChIJbZ5jUoW4woARUSvtSopEjik,4.7,14
AtI6q7PPICw9M-glTHge5Q,Pilates On Main,5.0,10,0.2618461538461538,0.4498,0.6808,0.8176,0.6808,0.8176,0.8176,0.8176,0.8176,0.0,0.8176,0.8176,El Segundo,425 1/2 Main St,33.921594609550425,-118.41612043108692,ChIJDaZiHUCxwoARzlB6DFwTAG4,5,13
n_ueYh84CnCAjHkJ8FGAMg,Club Pilates,5.0,2,0.22064,0.4158,0.9365,0.9365,0.9365,0.9365,0.9365,0.9365,0.9365,0.0,0.9365,0.9365,Torrance,4848 W 190th St,33.857573192504574,-118.3629725,ChIJ84nHUc9L3YAR3P3BDC7gSxE,4.7,159
IsClJUZ-NXLHLrDE2JSjMg,Speir Pilates,5.0,1,0.2294,0.4588,0.4588,0.4588,0.4588,0.4588,0.4588,0.2294,0.4588,0.4588,0.4588,0.4588,Santa Monica,1727 Ocean Park Blvd,34.013159,-118.466197,ChIJBc0WlHW7woAR3wdRDQkwW6s,4.9,29
k20DLhcKzaTgd-TjF4Kn_Q,Stretching First,4.6,9,0.4485863636363636,0.2691333333333333,0.9857,0.9857,0.8533,0.6361,0.9857,0.9857,0.9857,0.3116333333333333,0.9857,0.9349,West Hollywood,9089 Santa Monica Blvd,34.08149,-118.3895,ChIJzS3Sz82kwoARaVFtEKCv61U,4.7,59
xRBYW2Jn17IAKBOuerqFtA,RockIt Body Pilates,4.1,108,0.3879277777777778,0.6744,0.4019,0.9837,0.5682999999999999,0.4215,0.9837,0.9837,0.9837,0.9837,0.7783,0.9837,Manhattan Beach,1834 N Sepulveda Blvd,33.892069,-118.395492,ChIJzSMTgPazwoARJzZ7EWyRhms,4.6,11
bEKXzFn0EZ4X1q6Pp1t_iw,Coreology - Manhattan Beach,4.9,80,0.3579294117647058,0.4259,0.99,0.99,0.99,0.4341,0.99,0.99,0.99,0.74835,0.6486,0.99,Manhattan Beach,3160 N Sepulveda Blvd,33.89890259379634,-118.39434892001952,ChIJNzEH_vazwoARxiCiT7LfLaQ,4.9,72
K1JdYPTcyyxjslILGPztBQ,Back Benders,4.8,70,0.219195652173913,0.29295,0.986,0.986,0.986,0.986,0.9221,0.986,0.986,0.986,0.986,0.986,Eagle Rock,1551 Colorado Blvd,34.1395125,-118.1997085,ChIJhdQxTOfDwoAR_g35EDLxw04,5,10
INohCB6jAZ8juB4qEFcjLA,Club Pilates,4.8,40,0.4110157894736842,0.6495,0.9718,0.9718,0.7351,0.7708666666666666,0.9718,0.9718,0.9718,0.9718,0.5023,0.9718,Palmdale,1301 Rancho Vis Blvd,34.603765390429814,-118.15288699819256,ChIJ_-lL-NlZwoARPEB3Am_Zcfk,4.6,35
TCusXSOFaKCHl9QJFwT23w,Pilates Plus - Encino,4.6,150,0.2003105263157894,0.6249,0.93,0.4582,0.54755,0.0,0.3182,0.0,0.93,0.24695,0.0,0.93,Encino,16101 Ventura Blvd,34.157072,-118.484155,ChIJi0cCkImXwoARYtzvW3YWX6Y,4.3,28
C29P77U7Uif8x3EKyzDtQw,Starlite Pilates,5.0,15,0.26520625,0.26835,0.9268,0.7003,0.3741999999999999,0.9268,-0.296,0.9268,0.9268,0.48675,0.9268,0.9268,Shadow Hills,9671 Sunland Blvd,34.247411,-118.357742,ChIJr4OwA_eTwoAR5pfF4Cu_XG0,5,27
EZIRgfHxMaDSTa4Z0mu08Q,CoreLab,5.0,10,0.5083526315789474,0.52155,0.8625,0.7007000000000001,0.9888,0.9888,0.9888,0.3612,0.9888,0.9888,0.9888,0.9888,Los Angeles,7223 Beverly Blvd,34.076321703072885,-118.3469722,ChIJxVnMvj-5woARHIhGrhejoOk,5,22
p9wkvxgAXI8MSyQFzB_ufg,VIP Workout,4.9,13,0.4026578947368421,0.4206,0.8689,0.8689,0.8689,0.8689,0.58565,0.8689,0.6697,-0.2263,-0.2263,0.8689,Downey,11600 Paramount Blvd,33.9386013,-118.1404061,ChIJ--gDQqPNwoARYyMItNEWwHQ,5,1
6KOqibKJy8rQgGvU8e5rmg,Pilates Studio City,4.7,89,0.3368857142857143,0.4722799999999999,-0.465,0.3454,-0.2732,-0.465,-0.465,-0.465,-0.465,0.3487,-0.465,-0.2732,Studio City,11650 Riverside Dr,34.15745560000006,-118.38752212944776,ChIJwSYLm_eVwoARAqnInXnN3ps,5,5
NQuss9hDCLBMPpj1gRLLww,South Bay Pilates,4.9,27,0.3355,0.8021333333333334,0.9827,0.4404,0.9827,0.7845,0.6284,0.4404,0.9827,0.9827,0.9827,0.9827,El Segundo,209 W Grand Ave,33.9191482,-118.4175691,ChIJ2e5PZGqxwoARmnX8sjcekIE,5,86
pCqE4kiE18QRFvV42mKu9g,Live Well Chiropractic and Pilates Center,4.9,154,0.2994411764705882,0.6937500000000001,0.9707,0.9648,0.8577,0.0,0.9707,0.9648,0.9707,0.9707,0.9707,0.9707,Los Angeles,5553 W Pico Blvd,34.0495729,-118.3588707,ChIJBfWxHRC5woARqzSvMOa0BYg,5,124
1Rc8mhiAPkze7u5l1q9ShA,West LA Pilates,4.5,17,0.1312,0.7008,-0.4344,0.0,-0.4344,0.4703,-0.4344,-0.4344,-0.3331,-0.4344,0.5106,-0.4344,Los Angeles,2940 Westwood Blvd,34.03114,-118.42099,ChIJh9cO2La7woARPLz9rImGuIo,4.6,11
E0UsX3WqwCeTxkoZaGCPJg,Sculpt Cult,5.0,6,0.2656761904761905,0.6369,0.79985,0.413,0.9559,0.9559,0.5859,0.9559,0.9559,0.9559,0.9559,0.9559,Los Angeles,11551 Santa Monica Blvd,34.04522822988009,-118.4534653,ChIJ9zhsNFi7woARtglyIVrxgPo,5,26
chkE11N7-YeyrRM5wXOjUA,Art of Pilates,4.8,86,0.3495,0.5468,0.4576,0.6956,0.5777,0.9081,0.5719,0.9081,0.9081,0.6792,0.9081,0.9081,Playa Del Rey,165 Culver Blvd,33.95869,-118.44905,ChIJK2ikXGawwoARnmSS855wkL4,4.7,14
E-WImDWdOoG1aEfykrdKuw,Motivate  Porter Ranch,4.7,104,0.2809954545454545,0.402225,0.9395,0.9395,0.9395,0.9395,0.9395,0.0,0.9395,0.6605000000000001,0.9395,0.9395,Los Angeles,20179 Rinaldi St,34.2751493,-118.5732489,ChIJH4V_ZrOEwoARZF1BWYfyS1s,4.3,21
wRc7xWCNMYTE7Ucq7VtVqw,Pilates Studio Instructor | Amber Rabbani,5.0,20,0.0957764705882353,0.0988,-0.7926,-0.3787,-0.7926,-0.7926,-0.7926,-0.7926,-0.7926,-0.7926,0.6808,-0.7926,West Hollywood,517 N La Cienega Blvd,34.0805854,-118.3765656,ChIJEeBo4bO-woARcsKbQJB_YjQ,5,2
WkncehnmmTYWvvSYqeLGAg,The Studio MDR Manhattan Beach,4.8,58,0.353770588235294,0.5811000000000001,0.965,0.7027,0.965,0.9612,0.9612,0.6369,0.9612,0.27325,0.0,0.9612,Manhattan Beach,1590 Rosecrans Ave,33.90167,-118.38566,ChIJGYY8rHy1woARGFHlvp3Mmbs,5,63
ZK9JgT1l4chHh-grBApdeg,Studio Metamorphosis,4.7,168,0.3906411764705882,0.6097333333333333,0.9627,0.7569,0.9627,0.9627,0.9627,0.9627,0.9627,0.3906,0.7569,0.9627,Pasadena,676 E Green St,34.144292,-118.1363588,ChIJR0njjWfDwoARYUuY5lqWtPk,4.5,28
MeeRPf4NUIkVDFvVIY3uKw,MegaFit by Lagree - La Canada,4.5,17,0.2293875,0.200275,0.5136,0.32595,0.5136,-0.4576,0.5136,0.5136,0.5136,0.5136,0.5136,0.5136,La Cañada Flintridge,711 Foothill Blvd,34.202401,-118.194076,ChIJF0MhiGbDwoARYF3k6TW82-U,4.7,12
mneZfCTcqNNyB4u1wUnXBg,Pilates With Ashlee,5.0,87,0.1933357142857143,0.3863499999999999,0.8905,0.6757,0.8905,0.296,0.4404,0.8905,0.8905,0.6757,0.8905,0.8905,Los Angeles,1641 Ellsmere Ave,34.0452678,-118.3623496793694,ChIJpbBlnWO5woARcy_gxVupTXc,5,54
-AkAWvzeVIuIM4UZgpxSgQ,Align & Define a pilates studio,5.0,20,0.235661111111111,0.2795666666666667,0.9018,0.9018,0.9018,0.24986,0.9018,0.9018,0.9018,0.9018,0.9018,0.9018,Toluca Lake,4446 1/2 Forman Ave,34.151785,-118.352607,ChIJiZYtjDG-woARucAid7FXnpU,,
9s4z3okV_1SpRizaY770nA,ATP Specific Training,4.2,39,0.0882999999999999,0.6932,0.6932,-0.3412,0.6932,0.6932,0.1366,0.6932,0.6932,0.0,0.6932,0.6932,South Pasadena,1944 Huntington Dr,34.1043899,-118.1420703,ChIJ0_aQRe_EwoAR19JKOkyes10,4.4,7
XX3j1CNj6fvsekzRy-Ce_Q,Deep Method,5.0,2,0.30752,0.6113999999999999,0.9172,0.9172,0.9172,0.9172,-0.1779,0.9172,0.9172,-0.08895,0.9172,0.9172,Los Angeles,,34.138812,-118.393536,ChIJ39e6RAW5woARIHUbgDj07Mw,4.9,57
AEcwNqXFsu8yOCdFZfudvw,Jenny Tate Pilates,5.0,28,0.3458764705882353,0.0,0.9432,0.9432,0.9432,0.9432,0.0,0.9432,0.9432,0.6369,0.9432,0.9432,West Hollywood,650 N La Peer Dr,34.0821075,-118.3865051,ChIJ8wtWT6--woARdNuxRTZ0aO0,5,22
ce3DxMdLdMXbc8PwTjOIfQ,Sweat Pilates,4.3,3,0.0651333333333333,0.7579,0.7579,0.0,0.7579,0.7579,0.0,-0.0387,0.7579,0.7579,0.7579,0.7579,Santa Monica,1703-05 Ocean Park Blvd,34.01283494675414,-118.46685798787232,ChIJTZCKKfq7woARUZbST1rYcNo,5,6
8DIaOaxnXVIVBizBwl5yZg,Align Beverly Hills Pilates,4.4,55,0.0742583333333333,0.476025,0.7672,0.7672,0.6461,-0.7030000000000001,0.6249,-0.296,0.0,0.7672,0.7672,0.6461,Beverly Hills,205 N Robertson Blvd,34.0675562277984,-118.383479118347,ChIJfXcUMlK5woAR68lmVZsAQvc,5,4
FeTq0KIMunErVsHUxDzBOw,barre3,5.0,6,0.523775,0.8083,0.9815,0.4184333333333334,0.7929,0.9815,0.9815,0.9815,0.9815,0.5955666666666666,0.9815,0.9815,Studio City,11986 Ventura Blvd,34.1428483,-118.39346,ChIJJwfJaUO9woAR0I4i1PDBD58,5,49
lUmGbX4BuB_Vn14YLkOukw,LIN Studio,5.0,1,0.27648,0.8997,0.8997,0.8997,0.8997,0.7264,0.8997,0.8997,0.8997,0.8997,0.8997,0.8997,Los Angeles,2221 Beverly Blvd,34.067667,-118.2720119,ChIJx0wPYN3HwoARElOE40y4hZg,5,8
Bw_7Y30SP3LMaGARoEITsA,Club Pilates,3.8,59,0.4574000000000001,0.4825666666666666,0.4019,0.2997,0.9025,0.7684,0.29825,0.6462333333333333,0.0,0.3500999999999999,0.9868,0.9168,Glendale,329 Brand Blvd,34.151083,-118.255271,ChIJn00OCA7BwoAR-CDKDVPv-yI,4.5,39
NYJarH-TP6xMtKlxniSmmA,Lux Regal Studio,5.0,2,0.0999,0.2799,0.3292,0.3292,0.3292,0.5598,0.3292,0.3292,0.3292,0.3292,0.3292,0.3292,Los Angeles,732 S. Los Angeles St.,34.04251,-118.25112,ChIJe3zWIjjHwoARWogUluPn2u0,5,1
VoSipvHudM2Ol9hsGDBokA,Lab Lagree,4.9,36,0.3694684210526315,0.6857500000000001,0.6306499999999999,0.6093500000000001,0.7564500000000001,0.4404,0.48355,0.9382,0.9382,0.9382,0.9382,0.9382,Glendale,3731 Foothill Blvd,34.23753148219111,-118.2606989,ChIJz68hgTfrwoARqgtydt1rg2U,4.9,58
GElMnyIiO7bzPVoEwgn7Ag,Springworks Pilates,5.0,19,0.180378947368421,0.4035999999999999,0.9513,-0.1027,0.9513,0.7688,0.9513,0.9513,0.9513,-0.3182,0.9513,0.9513,Burbank,417 N Varney St,34.1794960225651,-118.3165034,ChIJ_0tkBl-VwoARW4RGd1DI27g,5,1
T1iM0m9mbCOX7lZfMMNrVw,Forever Young Pilates,5.0,60,0.1433210526315789,0.0,0.9141,-0.5499,0.9141,0.5598,0.9141,0.9141,-0.5499,0.9141,0.9141,0.9141,Los Angeles,Laurel Canyon Blvd Moorpark,34.15055,-118.39688,ChIJ0YJmkke7woARUcZCAZHfpPI,,
CMKguB6y0U-1r6n3iiRaTg,Vivie Therapy,4.9,170,0.24768125,0.2748,0.2748,0.2748,0.2748,0.6124,0.0,0.2748,0.2748,0.2748,0.2748,0.2748,Los Angeles,8818 Saturn St,34.05285,-118.38466,ChIJb_ugfWe5woARNDJtxIreugI,5,53
7wnsmN1--WEC_xFYSBmWbg,Pure Pilates,4.9,22,0.0946052631578947,0.1971333333333333,0.5406,0.5406,0.5406,0.5406,-0.148,0.5406,0.5406,-0.58735,0.5406,0.5406,Encino,16573 Ventura Blvd,34.158704,-118.494149,ChIJSTYtkyWYwoARD1E7SXsvqj4,5,13
tExL5mg_AZi9Q_MqLW0tJQ,Club Pilates,3.7,72,0.1408533333333333,0.5509333333333334,0.9018,0.9018,0.9018,0.4215,0.0,0.0,0.9018,-0.125,0.0,0.9018,Los Angeles,1720 W Sunset Blvd,34.0773766,-118.2591415,ChIJlbwV_rW7woARscDGsnYGAWI,5,91
qQGvEVW0ctbZGrY8uY3Jiw,Club Pilates,4.2,40,0.2931062499999999,0.6702666666666667,0.9661,0.5688666666666666,0.9661,0.9661,0.9661,0.9661,0.9661,0.7047666666666667,0.9661,0.9661,Los Angeles,10955 W Pico Blvd,34.03905,-118.43141,ChIJlbwV_rW7woARscDGsnYGAWI,5,91
J69WEHJCUZ6A1MrOZu-mqQ,Club Pilates,4.1,61,0.509064705882353,0.7283000000000001,0.926,0.4019,0.7085,0.8455,0.9796,0.9796,0.9796,0.9231,0.9796,0.9796,Los Angeles,11677 San Vicente Blvd,34.054217839174804,-118.46512832783398,ChIJlbwV_rW7woARscDGsnYGAWI,5,91
0_AKi52gzlnIddAWyU9ToA,The Megaformer Studio,4.4,165,0.3409764705882353,0.65242,0.9401,0.9267,0.78145,0.836,0.9401,0.836,0.9401,0.9401,0.0,0.9401,Los Angeles,375 N La Cienega Blvd,34.078386,-118.377072,ChIJJwJ3oLO-woARI2v7a8QE59g,4.9,280
bCu-0V2UWPdTEGO09AGbpw,Club Pilates,4.3,133,0.3434681818181818,0.4217166666666667,0.836,0.9915,0.4939,0.4939,0.6369,0.5095,0.9915,0.5285,0.5095,0.9915,Culver City,10732 Jefferson Blvd,34.002018,-118.392643,ChIJMx861_e5woARZRFQVl78riQ,4.6,59
3G-GLmZNWBSqImQy0mDwSQ,BetterBody Fitness,5.0,69,0.3867047619047619,0.6649666666666667,0.8126,0.989,0.989,0.8126,0.989,0.989,0.989,0.4599,0.989,0.989,Calabasas,5733 Las Virgenes Rd,34.16097,-118.70295,ChIJiSmsBeWewoARLy0Ym0pFyAE,5,36
y4QfC18W5NhAmf9KiM20jg,Rev Cycle,4.8,186,0.5743052631578948,0.720075,0.9859,0.9859,0.6918,0.9859,0.9859,0.9859,0.9859,0.74245,0.9859,0.9859,Los Angeles,1457 N Colorado Blvd,34.13953888810002,-118.19685324465075,ChIJCRcX6uvDwoARy1cmIMI6FtY,5,55
4B9wnzD052Iv3VixnN0FAw,Evoken Studio,5.0,10,0.3128428571428572,0.20095,0.987,0.987,0.987,0.987,0.3507333333333333,0.0,0.987,0.987,0.987,0.987,West Hollywood,1105 N Hayworth Ave,34.091051,-118.363192,ChIJK95SO8-_woARL_862kakpMU,4.9,43
7lG5aBg_0SXn3kAimLiD7Q,Lisa Lebowski Pilates,5.0,7,0.323825,0.4895,0.9881,0.9881,0.8063,0.9881,0.4158,0.9881,0.0,0.1591,0.3182,0.9881,Northridge,18015 Raymer St,34.227661,-118.525546,ChIJLReWZLebwoAREVzs8UVhUdc,4.8,23
4Y2FSwn4WFQhMCH8Wp8xHQ,Core Conditioning,4.6,21,0.1945941176470588,0.4767,0.3367,0.2516,0.6145,0.7184,0.3367,0.3367,0.3367,0.3367,0.3367,0.3367,Burbank,2520 W Olive Ave,34.160400390625,-118.329742431641,ChIJQ-htl2OVwoARte09XSJ_Csc,5,1
OkDfCAILv98WiALyyU-aVw,Bodyshop Studio Pilates & Fitness,0.0,0,,,,,,,,,,,,,Los Angeles,800 S Santa Fe Ave,34.03335,-118.22984,ChIJgY-AvyzHwoAR61XAOq2vXV4,5,18
QIV6URi1KzQim87b9h1SZw,Pilates Technica,5.0,5,0.3775999999999999,0.5574,0.9833,0.9833,0.9833,0.9833,0.9833,0.9833,0.9833,0.0,0.9833,0.9833,Los Angeles,,34.04308290341196,-118.25169416819534,ChIJNbjNAB-5woAReO3G1S4TRqM,4.7,27
r89TS2ps-_7w_GEdbvB6WQ,Tunnel Pilates,4.2,17,0.2074777777777777,0.12498,0.4019,0.5809,0.4019,0.21075,0.2326333333333333,0.9218,0.9218,0.9218,0.9218,0.6908,Venice,316 Lincoln Blvd,34.00123653257706,-118.4670616,ChIJC1qxTmG7woARCL2aT9SoMFE,4.5,31
aY3iHRC8f_v4ibJFuLMgXw,Honor The Body Pilates,5.0,15,0.3728058823529411,0.8625,0.8625,0.44944,0.8625,0.7755,0.4115,0.2255,0.961,0.5318999999999999,0.961,0.961,La Habra,641 S Palm St,33.92548,-117.92466,ChIJAZzpvGrV3IARZ2ieDAE7Hn0,4.8,9
u0Pyc-nlhUPrrynidgZS1w,WundaBar Pilates Pasadena,4.3,118,0.2908521739130434,0.955,0.8519,0.8849,0.955,0.955,0.4215,0.0,0.955,0.955,0.8519,0.955,Pasadena,860 E Green St,34.1444251,-118.1327185,ChIJz8oW_lzDwoARddDZmOMsgPE,5,39
zuvoYKx5JYYHTD-nvMT5uQ,Karen Lord Pilates Movement,4.1,17,0.4541052631578947,0.722,0.9827,0.7003,0.7003,0.4242250000000001,0.7379000000000001,0.1297,0.9827,0.9827,0.9827,0.9827,Santa Monica,1427 7th St,34.0184271,-118.4914702,ChIJTSxPk-ylwoARVBPI8z-dEBs,4.7,34
